case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
59	OR759170.1	241	21	A.1.NmC1	N/A	N/A	1-16,17-21		A.1.NmC1 + B.1.12.NmC2	<<	N/A	16-17	N/A	4.08e-02	7.52e-115	[], []
59	OR759199.1	241	21	A.1.NmC1	N/A	N/A	1-15,17-21	15-17	A.1.NmC2 + B.1.4	<<	N/A	15-16	N/A	1.03e+00	2.02e-118	[], []
59	OR759219.1	241	23	A.1.NmC1	N/A	N/A	1-19,20-23		A.1.NmC1 + B.1.2.NmC4	>>	N/A	19-20	N/A	6.74e-03	1.86e-125	[], []
59	OP442558.2	241	27	A.1.NmC1	N/A	N/A	1-8,9-27		B.1.13.NmC1 + A.1.NmC1	<<	N/A	8-9	N/A	1.32e-131	5.68e+30	[], []
59	OQ503782.1	241	22	A.1.NmC1	N/A	N/A	1-16,17-22		B.1.2 + B.1.2.NmC4	<<	N/A	16-17	N/A	2.05e+00	1.69e+32	[], []
59	OP920676.1	241	22	A.1.NmC1	N/A	N/A	1-16,17-22		B.1.2 + B.1.2.NmC4	<<	N/A	16-17	N/A	2.05e+00	1.69e+32	[], []
59	OP920694.1	241	22	A.1.NmC1	N/A	N/A	1-16,17-22		B.1.17.NmC2 + B.1.2.NmC4	<<	N/A	16-17	N/A	1.52e-02	7.51e-70	[], []
59	OQ503803.1	241	26	A.1.NmC1	N/A	N/A	1-21,23-26	21-23	B.1.6 + C.1.NmC2	>>	N/A	22-23	N/A	6.11e+08	1.50e+10	[], []
59	OQ644781.1	241	33	A.1.NmC1	N/A	N/A	1-10,11-33		B.1.17.NmC1 + A.1.NmC3	<<	N/A	10-11	N/A	4.51e-62	1.99e-26	[], []
59	OQ330997.1	241	23	A.1.NmC1	N/A	N/A	1-16,17-23		A.1.NmC1 + B.1.2.NmC4	<<	N/A	16-17	N/A	3.16e-04	2.56e-110	[], []
59	OQ644783.1	241	20	A.1.NmC1	N/A	N/A	1-15,16-20		A.1.NmC3 + F.5	<<	N/A	15-16	N/A	3.77e-01	1.02e-123	[], []
59	OR499951.1	241	20	A.1.NmC1	N/A	N/A	1-15,16-20		A.1.NmC3 + F.5	<<	N/A	15-16	N/A	3.77e-01	1.02e-123	[], []
59	OR381840.1	241	26	A.1.NmC1	N/A	N/A	1-13,19-26	13-19	A.1.NmC3 + C.1.1	<<	N/A	13-14	N/A	8.62e-13	7.00e-107	[], []
59	PP556326.1	241	21	A.1.NmC1	N/A	N/A	1-16,17-21		A.1.NmC3 + F.5	<<	N/A	16-17	N/A	3.77e-01	6.28e-138	[], []
59	PP588401.1	241	21	A.1.NmC1	N/A	N/A	1-16,17-21		A.1.NmC3 + F.5	<<	N/A	16-17	N/A	3.77e-01	6.28e-138	[], []
59	PQ207095.1	241	25	A.1.NmC1	N/A	N/A	1-14,15-25		A.1.NmC3 + F.3	<<	N/A	14-15	N/A	2.70e-20	1.73e-124	[], []
61	OP890361.1	182	42	B.1.17.NmC2	N/A	N/A	1-38,39-42		B.1.2.NmC3 + C.1.NmC2	>>	N/A	38-39	N/A	5.86e-61	2.54e-26	[], []
61	OR146313.1	182	35	B.1.17.NmC2	N/A	N/A	1-16,17-35		B.1.2.NmC5 + A.1.NmC1	<<	N/A	16-17	N/A	6.59e-116	6.83e-51	[], []
61	OP414325.1	182	42	B.1.17.NmC2	N/A	N/A	1-38,39-42		B.1.2.NmC3 + C.1.NmC2	>>	N/A	38-39	N/A	5.86e-61	2.54e-26	[], []
61	OR146445.1	182	35	B.1.17.NmC2	N/A	N/A	1-16,17-35		B.1.2.NmC5 + A.1.NmC1	<<	N/A	16-17	N/A	6.59e-116	6.83e-51	[], []
61	OP414302.1	182	40	B.1.17.NmC2	N/A	N/A	1-36,37-40		B.1.2.NmC5 + C.1.NmC2	>>	N/A	36-37	N/A	1.85e-59	2.54e-26	[], []
61	OR146298.1	182	41	B.1.17.NmC2	N/A	N/A	1-20,21-41		B.1.2.NmC5 + A.1.NmC1	<<	N/A	20-21	N/A	3.60e-95	1.23e-85	[], []
61	OP555464.1	182	42	B.1.17.NmC2	N/A	N/A	1-38,39-42		B.1.2.NmC3 + C.1.NmC2	>>	N/A	38-39	N/A	5.86e-61	2.54e-26	[], []
61	OP605574.1	182	47	B.1.17.NmC2	N/A	N/A	1-39,40-47		B.1.17.NmC2 + B.1.17.NmC3	>>	N/A	39-40	N/A	6.36e-08	1.76e-58	[], []
61	OP555480.1	182	43	B.1.17.NmC2	N/A	N/A	1-39,40-43		B.1.2.NmC3 + C.1.NmC2	>>	N/A	39-40	N/A	5.86e-61	1.36e-33	[], []
61	OP245343.1	182	41	B.1.17.NmC2	N/A	N/A	1-37,38-41		B.1.2.NmC3 + C.1.NmC2	>>	N/A	37-38	N/A	5.86e-61	2.54e-26	[], []
61	OP722507.1	182	44	B.1.17.NmC2	N/A	N/A	1-40,41-44		B.1.17.NmC5 + C.1.NmC2	>>	N/A	40-41	N/A	3.83e+01	3.56e-52	[], []
61	OP615268.1	182	42	B.1.17.NmC2	N/A	N/A	1-38,39-42		B.1.2.NmC3 + C.1.NmC2	>>	N/A	38-39	N/A	5.86e-61	2.54e-26	[], []
61	OR146414.1	182	35	B.1.17.NmC2	N/A	N/A	1-16,17-35		B.1.2.NmC5 + A.1.NmC1	<<	N/A	16-17	N/A	6.59e-116	6.83e-51	[], []
61	OP440582.1	182	45	B.1.17.NmC2	N/A	N/A	1-41,42-45		B.1.17.NmC4 + C.1.NmC2	>>	N/A	41-42	N/A	4.40e+01	2.45e-55	[], []
61	OR146410.1	182	48	B.1.17.NmC2	N/A	N/A	1-39,45-48	39-45	B.1.12 + A.1.NmC1	>>	N/A	39-40	N/A	2.59e-64	3.67e-110	[], []
61	OP440557.1	182	43	B.1.17.NmC2	N/A	N/A	1-38,39-43		B.1.17.NmC4 + B.1.11.NmC2	>>	N/A	38-39	N/A	3.75e-01	3.63e-46	[], []
61	OP440590.1	182	47	B.1.17.NmC2	N/A	N/A	1-19,20-42,45-47	19-45 -> 42-45	B.1.17.NmC2 + B.1.3.NmC1 + B.1.17.NmC2	>>	N/A	19-20, 43-44	N/A	1.45e+03	1.05e-63	[], []
61	OP440591.2	182	45	B.1.17.NmC2	N/A	N/A	1-41,42-45		B.1.17.NmC5 + C.1.NmC2	>>	N/A	41-42	N/A	3.83e+01	2.91e-59	[], []
61	OP440560.1	182	43	B.1.17.NmC2	N/A	N/A	1-39,40-43		B.1.17.NmC4 + C.1.NmC2	>>	N/A	39-40	N/A	4.38e+01	6.43e-41	[], []
61	OP615278.1	182	42	B.1.17.NmC2	N/A	N/A	1-38,39-42		B.1.2.NmC3 + C.1.NmC2	>>	N/A	38-39	N/A	5.86e-61	2.54e-26	[], []
61	OP440535.1	182	43	B.1.17.NmC2	N/A	N/A	1-38,39-43		B.1.2.NmC3 + B.1.17.NmC6	>>	N/A	38-39	N/A	1.47e-36	5.02e-01	[], []
61	OP580606.1	182	42	B.1.17.NmC2	N/A	N/A	1-38,39-42		B.1.2.NmC3 + C.1.NmC2	>>	N/A	38-39	N/A	5.86e-61	2.54e-26	[], []
61	OP555537.1	182	47	B.1.17.NmC2	N/A	N/A	1-39,43-47	39-43	B.1.17.NmC2 + B.1.9	>>	N/A	42-43	N/A	1.15e-02	2.26e-146	[], []
61	OP555534.1	182	43	B.1.17.NmC2	N/A	N/A	1-38,39-43		B.1.2.NmC5 + F.6	>>	N/A	38-39	N/A	2.18e-17	2.16e-95	[], []
61	OP555546.1	182	43	B.1.17.NmC2	N/A	N/A	1-38,39-43		B.1.2.NmC5 + F.6	>>	N/A	38-39	N/A	2.18e-17	2.16e-95	[], []
61	OP580602.1	182	41	B.1.17.NmC2	N/A	N/A	1-37,38-41		B.1.2.NmC3 + C.1.NmC2	>>	N/A	37-38	N/A	5.86e-61	2.54e-26	[], []
61	OP580610.1	182	48	B.1.17.NmC2	N/A	N/A	1-41,42-48		B.1.17.NmC2 + B.1.17	>>	N/A	41-42	N/A	1.51e-03	7.96e-48	[], []
61	OR146429.1	182	39	B.1.17.NmC2	N/A	N/A	1-18,19-39		B.1.13.NmC1 + A.1.NmC1	<<	N/A	18-19	N/A	2.87e-135	4.13e-65	[], []
61	OP539937.1	182	43	B.1.17.NmC2	N/A	N/A	1-39,40-43		B.1.13.NmC3 + C.1.NmC2	>>	N/A	39-40	N/A	2.41e-50	2.87e-19	[], []
61	OR146408.1	182	39	B.1.17.NmC2	N/A	N/A	1-19,20-39		B.1.7 + A.1.NmC1	>>	N/A	19-20	N/A	2.71e-105	6.51e-67	[], []
61	OQ503833.1	182	45	B.1.17.NmC2	N/A	N/A	1-21,22-40,42-45	21-42 -> 40-42	B.1.21 + B.1.17 + B.1.21	>>	N/A	21-22, 40-41	N/A	1.57e-98	5.48e-35	[], []
61	OP539902.1	182	47	B.1.17.NmC2	N/A	N/A	1-41,42-47		B.1.4 + B.1.NmC10	>>	N/A	41-42	N/A	1.02e-07	6.95e-19	[], []
61	OP539928.1	182	43	B.1.17.NmC2	N/A	N/A	1-17,18-43		B.1.21 + B.1.17.NmC2	>>	N/A	17-18	N/A	3.62e-146	2.33e-03	[], []
61	OP555629.1	182	43	B.1.17.NmC2	N/A	N/A	1-38,39-43		B.1.2.NmC5 + F.6	>>	N/A	38-39	N/A	2.18e-17	2.16e-95	[], []
61	OP539887.1	182	47	B.1.17.NmC2	N/A	N/A	1-41,42-47		B.1.17.NmC2 + B.1.17.NmC1	>>	N/A	41-42	N/A	9.21e-04	2.30e-57	[], []
61	OR146416.1	182	51	B.1.17.NmC2	N/A	N/A	1-42,43-51		B.1.17.NmC3 + A.1.NmC1	>>	N/A	42-43	N/A	8.11e-65	1.10e-126	[], []
61	OP539931.1	182	42	B.1.17.NmC2	N/A	N/A	1-38,39-42		B.1.2.NmC3 + C.1.NmC2	>>	N/A	38-39	N/A	5.86e-61	2.54e-26	[], []
61	OP555651.1	182	44	B.1.17.NmC2	N/A	N/A	1-39,40-44		B.1.17.NmC2 + B.1.17.NmC1	>>	N/A	39-40	N/A	2.82e-01	5.36e-52	[], []
61	OR146390.1	182	35	B.1.17.NmC2	N/A	N/A	1-16,17-35		B.1.2.NmC5 + A.1.NmC1	<<	N/A	16-17	N/A	6.59e-116	6.83e-51	[], []
61	OP580613.1	182	45	B.1.17.NmC2	N/A	N/A	1-40,41-45		B.1.17.NmC2 + B.1.17	>>	N/A	40-41	N/A	1.73e-01	3.06e-44	[], []
61	OP580597.1	182	52	B.1.17.NmC2	N/A	N/A	1-42,43-45,46-52	42-46 -> 	B.1.17.NmC2 + B.1.12.NmC1 + B.1.17.NmC2	>>	N/A	42-43, 45-46	N/A	1.97e-03	3.55e-111	[], []
61	OP890535.1	182	46	B.1.17.NmC2	N/A	N/A	1-41,42-46		B.1.17.NmC2 + B.1.11.NmC2	>>	N/A	41-42	N/A	2.88e-01	1.79e-92	[], []
61	OP890536.1	182	48	B.1.17.NmC2	N/A	N/A	1-43,44-48		B.1.17.NmC2 + B.1.11.NmC2	>>	N/A	43-44	N/A	2.87e-01	6.78e-100	[], []
61	OP890537.1	182	51	B.1.17.NmC2	N/A	N/A	1-44,45-51		B.1.17.NmC2 + B.1.2.NmC4	>>	N/A	44-45	N/A	2.08e-03	6.21e-95	[], []
61	OP890538.1	182	46	B.1.17.NmC2	N/A	N/A	1-34,35-46		B.1.4 + B.1.17.NmC2	>>	N/A	34-35	N/A	2.28e-101	3.53e-02	[], []
61	OP748954.1	182	46	B.1.17.NmC2	N/A	N/A	1-34,35-46		B.1.4 + B.1.17.NmC2	>>	N/A	34-35	N/A	2.28e-101	3.53e-02	[], []
61	OP890548.1	182	49	B.1.17.NmC2	N/A	N/A	1-42,43-49		B.1.17.NmC2 + B.1.2.NmC4	>>	N/A	42-43	N/A	2.08e-03	1.64e-82	[], []
61	OP680503.1	182	44	B.1.17.NmC2	N/A	N/A	1-33,34-44		B.1.6 + A.1.NmC1	>>	N/A	33-34	N/A	8.48e-65	5.12e-100	[], []
61	OP680508.1	182	44	B.1.17.NmC2	N/A	N/A	1-40,41-44		B.1.13.NmC3 + C.1.NmC2	>>	N/A	40-41	N/A	2.41e-50	3.64e-26	[], []
61	OP890546.1	182	49	B.1.17.NmC2	N/A	N/A	1-42,43-49		B.1.17.NmC2 + B.1.2.NmC4	>>	N/A	42-43	N/A	2.08e-03	1.64e-82	[], []
61	OP890551.1	182	50	B.1.17.NmC2	N/A	N/A	1-45,46-50		B.1.17.NmC2 + B.1.11.NmC2	>>	N/A	45-46	N/A	2.87e-01	2.05e-121	[], []
61	OP890549.1	182	49	B.1.17.NmC2	N/A	N/A	1-44,45-49		B.1.17.NmC2 + B.1.11.NmC2	>>	N/A	44-45	N/A	2.88e-01	1.09e-114	[], []
61	OP920687.1	182	43	B.1.17.NmC2	N/A	N/A	1-36,37-43		B.1.12.NmC2 + A.1.NmC1	>>	N/A	36-37	N/A	3.29e-22	1.62e-99	[], []
61	OQ330987.1	182	46	B.1.17.NmC2	N/A	N/A	1-39,40-46		B.1.17.NmC2 + B.1.2.NmC4	<<	N/A	39-40	N/A	2.08e-03	1.99e-68	[], []
61	OP920678.1	182	43	B.1.17.NmC2	N/A	N/A	1-39,40-43		B.1.13.NmC3 + C.1.NmC2	>>	N/A	39-40	N/A	2.41e-50	1.44e-19	[], []
61	OP890527.1	182	44	B.1.17.NmC2	N/A	N/A	1-40,41-44		B.1.17.NmC4 + C.1.NmC2	>>	N/A	40-41	N/A	4.40e+01	6.17e-48	[], []
61	OP920695.1	182	45	B.1.17.NmC2	N/A	N/A	1-40,41-45		B.1.17.NmC2 + B.1.11.NmC2	>>	N/A	40-41	N/A	2.88e-01	4.77e-86	[], []
61	OP890562.1	182	45	B.1.17.NmC2	N/A	N/A	1-34,35-45		B.1.6 + A.1.NmC1	>>	N/A	34-35	N/A	8.48e-65	4.94e-107	[], []
61	OP890576.1	182	46	B.1.17.NmC2	N/A	N/A	1-28,30-46	28-30	B.1.17 + A.1.NmC1	>>	N/A	28-29	N/A	1.85e-29	4.76e-110	[], []
61	OQ503813.1	182	44	B.1.17.NmC2	N/A	N/A	1-40,41-44		B.1.17.NmC4 + C.1.NmC2	>>	N/A	40-41	N/A	4.38e+01	1.54e-48	[], []
61	OQ644785.1	182	47	B.1.17.NmC2	N/A	N/A	1-40,41-47		B.1.6 + B.1.17.NmC2	>>	N/A	40-41	N/A	6.41e-117	2.04e-03	[], []
61	OQ331004.1	182	40	B.1.17.NmC2	N/A	N/A	1-36,37-40		B.1.17.NmC4 + C.1.NmC2	>>	N/A	36-37	N/A	4.40e+01	5.36e-48	[], []
61	OQ331005.1	182	47	B.1.17.NmC2	N/A	N/A	1-43,44-47		B.1.17.NmC2 + B.1.NmC10	>>	N/A	43-44	N/A	3.26e-01	6.45e-137	[], []
61	OR500006.1	182	44	B.1.17.NmC2	N/A	N/A	1-39,40-44		B.1.17.NmC5 + F.5	>>	N/A	39-40	N/A	2.92e-01	3.76e-87	[], []
61	OR499972.1	182	49	B.1.17.NmC2	N/A	N/A	1-40,45-49	40-45	B.1.17.NmC2 + B.1.17.NmC2	>>	N/A	40-41	N/A	2.72e+00	2.72e+00	[], []
61	OR499985.1	182	44	B.1.17.NmC2	N/A	N/A	1-39,40-44		B.1.17.NmC5 + F.5	>>	N/A	39-40	N/A	2.92e-01	3.76e-87	[], []
61	OR725695.1	182	43	B.1.17.NmC2	N/A	N/A	1-40,41-43		F.5 + B.1.17.NmC4	>>	N/A	40-41	N/A	1.92e-68	2.86e-02	[], []
61	PP882805.1	182	55	B.1.17.NmC2	N/A	N/A	1-37,38-48,53-55	37-53 -> 48-53	B.1.17.NmC2 + B.1.22.NmC1 + B.1.17.NmC2	>>	N/A	37-38, 51-52	N/A	2.63e+25	2.43e-86	[], []
61	PP734013.1	182	49	B.1.17.NmC2	N/A	N/A	1-38,39-49		B.1.20.NmC1 + B.1.17.NmC2	>>	N/A	38-39	N/A	5.01e-126	1.57e-03	[], []
62	OP612679.1	16	36	A.1	N/A	N/A	1-33,34-36		A.1 + B.1.NmC4	>>	N/A	33-34	N/A	6.43e+25	8.57e-216	[], []
62	OP612683.1	16	23	A.1	N/A	N/A	1-3,5-23	3-5	B.1.NmC10 + A.1	<<	N/A	3-4	N/A	2.17e-184	4.22e+12	[], []
62	OP612685.1	16	21	A.1	N/A	N/A	1-3,4-21		B.1.NmC10 + A.1	<<	N/A	3-4	N/A	7.58e-153	4.22e+12	[], []
62	OP612686.1	16	20	A.1	N/A	N/A	1-4,7-20	4-7	F.6 + A.1	<<	N/A	5-6	N/A	7.63e-208	2.89e+17	[], []
62	OP612687.1	16	25	A.1	N/A	N/A	1-5,19-25	5-19	A.1 + A.1	<<	N/A	5-6	N/A	2.72e+00	2.72e+00	[], []
62	PQ153147.1	16	36	A.1	N/A	N/A	1-14,29-36	14-29	F.2.NmC2 + A.1	>>	N/A	14-15	N/A	1.18e-142	2.37e+48	[], []
63	OR665162.1	33	72	F.6	N/A	N/A	1-16,17-37,38-72	16-38 -> 	F.6 + B.1.20.NmC1 + F.6	<<	N/A	16-17, 37-38	N/A	3.09e-17	2.66e-57	[], []
63	OR665165.1	33	73	F.6	N/A	N/A	1-16,17-37,38-73	16-38 -> 	F.6 + B.1.20.NmC1 + F.6	<<	N/A	16-17, 37-38	N/A	3.09e-17	1.81e-64	[], []
63	OR950770.1	33	73	F.6	N/A	N/A	1-16,17-37,38-73	16-38 -> 	F.6 + B.1.20.NmC1 + F.6	<<	N/A	16-17, 37-38	N/A	3.09e-17	2.58e-65	[], []
63	PP507073.1	33	68	F.6	N/A	N/A	1-35,36-68		B.1.17.NmC5 + F.6	<<	N/A	35-36	N/A	1.37e-103	2.14e-16	[], []
65	ON755040.1	123	63	B.1.13.NmC3	N/A	N/A	1-60,61-63		B.1.13.NmC3 + C.1.NmC2	>>	N/A	60-61	N/A	1.22e+02	1.11e-103	[], []
65	ON880528.1	123	62	B.1.13.NmC3	N/A	N/A	1-58,59-62		B.1.13.NmC3 + C.1.NmC2	>>	N/A	58-59	N/A	1.20e+02	3.50e-109	[], []
65	ON880532.1	123	59	B.1.13.NmC3	N/A	N/A	1-48,49-55,56-59	48-56 -> 	B.1.17.NmC3 + B.1.12.NmC1 + B.1.17.NmC3	>>	N/A	48-49, 55-56	N/A	8.97e-46	4.43e-65	[], []
65	OP303789.1	123	64	B.1.13.NmC3	N/A	N/A	1-61,62-64		B.1.13.NmC3 + C.1.NmC2	>>	N/A	61-62	N/A	1.22e+02	1.97e-111	[], []
65	OP451010.1	123	63	B.1.13.NmC3	N/A	N/A	1-60,61-63		B.1.13.NmC3 + C.1.NmC2	>>	N/A	60-61	N/A	1.22e+02	1.42e-104	[], []
65	OP451015.1	123	67	B.1.13.NmC3	N/A	N/A	1-64,65-67		B.1.13.NmC3 + C.1.NmC2	>>	N/A	64-65	N/A	1.22e+02	1.12e-131	[], []
65	OP603016.1	123	59	B.1.13.NmC3	N/A	N/A	1-55,56-59		B.1.2.NmC3 + C.1.NmC2	>>	N/A	55-56	N/A	5.60e-09	2.44e-103	[], []
65	OR449305.1	123	61	B.1.13.NmC3	N/A	N/A	1-58,59-61		B.1.13.NmC3 + C.1.NmC2	>>	N/A	58-59	N/A	1.22e+02	7.79e-69	[], []
65	OR264412.1	123	56	B.1.13.NmC3	N/A	N/A	1-45,46-56		B.1.2 + B.1.13.NmC2	>>	N/A	45-46	N/A	4.98e-12	1.69e-24	[], []
65	OP062235.1	123	62	B.1.13.NmC3	N/A	N/A	1-57,58-62		B.1.NmC7 + B.1.11.NmC2	>>	N/A	57-58	N/A	7.83e-01	4.20e-79	[], []
65	OP450992.1	123	60	B.1.13.NmC3	N/A	N/A	1-56,57-60		B.1.13.NmC3 + C.1.NmC2	>>	N/A	56-57	N/A	1.20e+02	2.02e-96	[], []
65	OP687943.1	123	63	B.1.13.NmC3	N/A	N/A	1-60,61-63		B.1.13.NmC3 + C.1.NmC2	>>	N/A	60-61	N/A	1.22e+02	8.88e-104	[], []
65	OQ099606.1	123	64	B.1.13.NmC3	N/A	N/A	1-61,62-64		B.1.13.NmC3 + C.1.NmC2	>>	N/A	61-62	N/A	1.22e+02	1.44e-110	[], []
65	OQ702773.1	123	65	B.1.13.NmC3	N/A	N/A	1-62,63-65		B.1.13.NmC3 + C.1.NmC2	>>	N/A	62-63	N/A	1.22e+02	4.75e-119	[], []
65	PQ686950.1	123	63	B.1.13.NmC3	N/A	N/A	1-60,61-63		B.1.13.NmC3 + C.1.NmC2	>>	N/A	60-61	N/A	1.22e+02	9.48e-104	[], []
65	PQ686957.1	123	68	B.1.13.NmC3	N/A	N/A	1-64,65-68		B.1.13.NmC3 + B.1.11.NmC1	>>	N/A	64-65	N/A	1.56e+07	7.89e-122	[], []
65	PV984951.1	123	59	B.1.13.NmC3	N/A	N/A	1-56,57-59		B.1.13.NmC3 + C.1.NmC2	>>	N/A	56-57	N/A	1.22e+02	1.27e-96	[], []
65	OP133006.1	123	69	B.1.13.NmC3	N/A	N/A	1-64,65-69		B.1.13.NmC3 + C.1.NmC1	>>	N/A	64-65	N/A	9.90e-01	2.45e-101	[], []
65	OP687937.1	123	67	B.1.13.NmC3	N/A	N/A	1-64,65-67		B.1.13.NmC3 + C.1.NmC2	>>	N/A	64-65	N/A	1.22e+02	8.16e-133	[], []
65	OP863247.1	123	62	B.1.13.NmC3	N/A	N/A	1-59,60-62		B.1.13.NmC3 + C.1.NmC2	>>	N/A	59-60	N/A	1.22e+02	2.66e-84	[], []
65	OP863251.1	123	66	B.1.13.NmC3	N/A	N/A	1-63,64-66		B.1.13.NmC3 + C.1.NmC2	>>	N/A	63-64	N/A	1.22e+02	3.02e-95	[], []
65	OP863253.1	123	62	B.1.13.NmC3	N/A	N/A	1-59,60-62		B.1.13.NmC3 + C.1.NmC2	>>	N/A	59-60	N/A	1.22e+02	8.31e-86	[], []
65	OP894030.1	123	69	B.1.13.NmC3	N/A	N/A	1-66,67-69		B.1.13.NmC3 + C.1.NmC2	>>	N/A	66-67	N/A	1.22e+02	9.44e-143	[], []
65	OP894033.1	123	64	B.1.13.NmC3	N/A	N/A	1-61,62-64		B.1.13.NmC3 + C.1.NmC2	>>	N/A	61-62	N/A	1.22e+02	3.86e-111	[], []
65	OP894034.1	123	61	B.1.13.NmC3	N/A	N/A	1-58,59-61		B.1.13.NmC3 + C.1.NmC2	>>	N/A	58-59	N/A	1.22e+02	5.19e-103	[], []
65	OP894041.1	123	64	B.1.13.NmC3	N/A	N/A	1-61,62-64		B.1.13.NmC3 + C.1.NmC2	>>	N/A	61-62	N/A	1.22e+02	1.88e-123	[], []
65	OP894043.1	123	62	B.1.13.NmC3	N/A	N/A	1-59,60-62		B.1.13.NmC3 + C.1.NmC2	>>	N/A	59-60	N/A	1.22e+02	4.41e-85	[], []
65	OP894044.1	123	62	B.1.13.NmC3	N/A	N/A	1-59,60-62		B.1.13.NmC3 + C.1.NmC2	>>	N/A	59-60	N/A	1.22e+02	3.76e-110	[], []
65	OP894045.1	123	61	B.1.13.NmC3	N/A	N/A	1-58,59-61		B.1.13.NmC3 + C.1	>>	N/A	58-59	N/A	5.12e+01	1.90e-69	[], []
65	OP894048.1	123	64	B.1.13.NmC3	N/A	N/A	1-61,62-64		B.1.13.NmC3 + C.1.NmC2	>>	N/A	61-62	N/A	1.22e+02	5.49e-125	[], []
65	OQ319140.1	123	68	B.1.13.NmC3	N/A	N/A	1-65,66-68		B.1.13.NmC3 + C.1.NmC2	>>	N/A	65-66	N/A	1.22e+02	5.81e-108	[], []
65	OQ320466.1	123	65	B.1.13.NmC3	N/A	N/A	1-62,63-65		B.1.13.NmC3 + C.1.NmC2	>>	N/A	62-63	N/A	1.22e+02	7.14e-118	[], []
65	OQ320467.1	123	65	B.1.13.NmC3	N/A	N/A	1-62,63-65		B.1.13.NmC3 + C.1.NmC2	>>	N/A	62-63	N/A	1.22e+02	2.71e-119	[], []
65	OQ468490.1	123	62	B.1.13.NmC3	N/A	N/A	1-59,60-62		B.1.13.NmC3 + C.1.NmC2	>>	N/A	59-60	N/A	1.22e+02	1.70e-74	[], []
65	OQ468970.1	123	61	B.1.13.NmC3	N/A	N/A	1-58,59-61		B.1.13.NmC3 + C.1.NmC2	>>	N/A	58-59	N/A	1.22e+02	1.34e-67	[], []
65	OQ469094.1	123	65	B.1.13.NmC3	N/A	N/A	1-62,63-65		B.1.13.NmC3 + C.1.NmC2	>>	N/A	62-63	N/A	1.22e+02	4.32e-104	[], []
65	OQ557957.1	123	68	B.1.13.NmC3	N/A	N/A	1-48,49-68		B.1.8 + B.1.13.NmC3	>>	N/A	48-49	N/A	2.37e-26	5.07e-09	[], []
65	OQ702776.1	123	68	B.1.13.NmC3	N/A	N/A	1-65,66-68		B.1.13.NmC3 + C.1.NmC2	>>	N/A	65-66	N/A	1.22e+02	1.41e-138	[], []
65	OR464198.1	123	65	B.1.13.NmC3	N/A	N/A	1-62,63-65		B.1.13.NmC3 + C.1.NmC2	>>	N/A	62-63	N/A	1.22e+02	4.06e-118	[], []
65	OR464215.1	123	66	B.1.13.NmC3	N/A	N/A	1-63,64-66		B.1.13.NmC3 + C.1.NmC2	>>	N/A	63-64	N/A	1.22e+02	9.26e-124	[], []
65	OR464217.1	123	66	B.1.13.NmC3	N/A	N/A	1-63,64-66		B.1.13.NmC3 + C.1.NmC2	>>	N/A	63-64	N/A	1.22e+02	1.86e-123	[], []
65	OQ511276.1	123	68	B.1.13.NmC3	N/A	N/A	1-65,66-68		B.1.13.NmC3 + C.1.NmC2	>>	N/A	65-66	N/A	1.22e+02	1.48e-130	[], []
65	OR264367.1	123	66	B.1.13.NmC3	N/A	N/A	1-63,64-66		B.1.13.NmC3 + C.1.NmC2	>>	N/A	63-64	N/A	1.22e+02	7.80e-141	[], []
65	OR264368.1	123	63	B.1.13.NmC3	N/A	N/A	1-60,61-63		B.1.13.NmC3 + C.1.NmC2	>>	N/A	60-61	N/A	1.22e+02	4.49e-140	[], []
65	OR264379.1	123	67	B.1.13.NmC3	N/A	N/A	1-64,65-67		B.1.13.NmC3 + C.1.NmC2	>>	N/A	64-65	N/A	1.22e+02	1.46e-161	[], []
65	OR264372.1	123	61	B.1.13.NmC3	N/A	N/A	1-58,59-61		B.1.13.NmC3 + C.1.NmC2	>>	N/A	58-59	N/A	1.22e+02	6.05e-147	[], []
65	OP881942.1	123	69	B.1.13.NmC3	N/A	N/A	1-66,67-69		B.1.13.NmC3 + C.1.NmC2	>>	N/A	66-67	N/A	1.22e+02	2.69e-143	[], []
65	OP881949.1	123	66	B.1.13.NmC3	N/A	N/A	1-63,64-66		B.1.13.NmC3 + C.1.NmC2	>>	N/A	63-64	N/A	1.22e+02	2.78e-123	[], []
65	OQ054247.1	123	66	B.1.13.NmC3	N/A	N/A	1-63,64-66		B.1.13.NmC3 + C.1.NmC2	>>	N/A	63-64	N/A	1.22e+02	3.47e-123	[], []
65	OQ320449.1	123	65	B.1.13.NmC3	N/A	N/A	1-62,63-65		B.1.13.NmC3 + C.1.NmC2	>>	N/A	62-63	N/A	1.22e+02	4.87e-117	[], []
65	OQ320450.1	123	66	B.1.13.NmC3	N/A	N/A	1-63,64-66		B.1.13.NmC3 + C.1.NmC2	>>	N/A	63-64	N/A	1.22e+02	2.32e-124	[], []
65	OQ320510.1	123	66	B.1.13.NmC3	N/A	N/A	1-63,64-66		B.1.13.NmC3 + C.1.NmC2	>>	N/A	63-64	N/A	1.22e+02	2.42e-129	[], []
