genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PP_0017C07	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017C07
PP_0017C15	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017C15
PP_0017C23	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017C23
PP_0017C31	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017C31
PP_0017C4Z	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017C4Z
PP_0017C6V	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017C6V
PP_0017C7T	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017C7T
PP_0017C8R	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017C8R
PP_0017C9P	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017C9P
PP_0017CAM	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CAM
PP_0017CBK	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CBK
PP_0017CCH	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CCH
PP_0017CDF	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CDF
PP_0017CG9	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CG9
PP_0017CH6	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CH6
PP_0017CMY	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CMY
PP_0017CPU	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CPU
PP_0017CRQ	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CRQ
PP_0017CSN	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CSN
PP_0017CTL	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CTL
PP_0017CUJ	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CUJ
PP_0017CVG	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CVG
PP_0017CXC	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CXC
PP_0017CYA	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CYA
PP_0017CZ8	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017CZ8
PP_0017D06	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017D06
PP_0017D14	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017D14
PP_0017D22	A.3	A.3 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0017D22
PP_0018WLE	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0018WLE
PP_00192BR	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00192BR
PP_00192CP	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00192CP
PP_00192HC	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00192HC
PP_00192JA	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00192JA
PP_00192L6	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00192L6
PP_00192M4	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00192M4
PP_00192P0	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00192P0
PP_001931A	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001931A
PP_0019344	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0019344
PP_00193BQ	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00193BQ
PP_00193L5	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00193L5
PP_00193ZD	A.3	A.D.4.NmC3 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_00193ZD
PP_0019F7L	A.3	A.D.2.2.1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0019F7L
PP_0019FKV	A.3	A.3.1.1 + A.3.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_0019FKV
PP_001AHU7	A.3	A.D.2.2.1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001AHU7
PP_001HD2F	A.3	A.3 + A.3.1 + A.3	2BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001HD2F
PP_001HF81	A.3	A.D.4.NmC2 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001HF81
PP_001NJ8N	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJ8N
PP_001NJ9L	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJ9L
PP_001NJAJ	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJAJ
PP_001NJBG	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJBG
PP_001NJCE	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJCE
PP_001NJDC	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJDC
PP_001NJEA	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJEA
PP_001NJF8	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJF8
PP_001NJG6	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJG6
PP_001NJH3	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJH3
PP_001NJJ1	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJJ1
PP_001NJKZ	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJKZ
PP_001NJLX	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJLX
PP_001NJMV	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJMV
PP_001NJNT	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJNT
PP_001NJPR	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJPR
PP_001NJQP	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJQP
PP_001NJRM	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJRM
PP_001NJSK	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJSK
PP_001NJTH	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJTH
PP_001NJUF	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJUF
PP_001NJVD	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJVD
PP_001NJWB	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJWB
PP_001NJX9	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJX9
PP_001NJY7	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJY7
PP_001NJZ5	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NJZ5
PP_001NK03	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK03
PP_001NK11	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK11
PP_001NK2Z	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK2Z
PP_001NK3X	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK3X
PP_001NK4V	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK4V
PP_001NK5T	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK5T
PP_001NK6R	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK6R
PP_001NK7P	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK7P
PP_001NK8M	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK8M
PP_001NK9K	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NK9K
PP_001NKAH	A.3	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_35_A.3_PP_001NKAH
PP_001NGMX	A.D.2.1	A.D.2.1 + A.3.1.NmC1 + A.D.2.1	2BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_36_A.D.2.1_PP_001NGMX
PP_001NGRP	A.D.2.1	A.D.2.1 + A.3.1.NmC1 + A.D.2.1	2BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_36_A.D.2.1_PP_001NGRP
PP_001NGSM	A.D.2.1	A.D.2.1 + A.3.1.NmC1 + A.D.2.1	2BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_36_A.D.2.1_PP_001NGSM
PP_001NGTK	A.D.2.1	A.D.2.1 + A.3.1.NmC1 + A.D.2.1	2BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_36_A.D.2.1_PP_001NGTK
PP_001F9LM	A.D.NmC2	A.D.2.1 + A.D.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001F9LM
PP_001BWVQ	A.D.NmC2	A.D.2.1 + A.D	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001BWVQ
PP_001DXGC	A.D.NmC2	A.2.1.1 + A.D.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001DXGC
PP_001F9B6	A.D.NmC2	A.D.5.NmC1 + A.D.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001F9B6
PP_001U3PU	A.D.NmC2	A.D.5.NmC1 + A.D.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001U3PU
PP_001U4DE	A.D.NmC2	A.3 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001U4DE
PP_001NSQF	A.D.NmC2	A.D.2.1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001NSQF
PP_001KL9Q	A.D.NmC2	A.D.2.1 + A.D.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001KL9Q
PP_001U5QQ	A.D.NmC2	A.D.2.1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001U5QQ
PP_001KLCJ	A.D.NmC2	A.D.2.1 + A.D.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001KLCJ
PP_001YPBR	A.D.NmC2	A.D.2.1 + A.D.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001YPBR
PP_001YPDM	A.D.NmC2	A.D.2.1 + A.D.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001YPDM
PP_001JSX9	A.D.NmC2	A.3.1.1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001JSX9
PP_001U28S	A.D.NmC2	A.D.5.NmC1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001U28S
PP_001KLMZ	A.D.NmC2	A.D.2.1 + A.D.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001KLMZ
PP_001KLRR	A.D.NmC2	A.D.2.1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001KLRR
PP_001U26W	A.D.NmC2	A.D.5.NmC1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001U26W
PP_001U27U	A.D.NmC2	A.D.5.NmC1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001U27U
PP_001M64A	A.D.NmC2	A.D.2.1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001M64A
PP_001KM15	A.D.NmC2	A.D.NmC2 + A.D.3.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001KM15
PP_001M2GQ	A.D.NmC2	A.3.1.1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001M2GQ
PP_001TALV	A.D.NmC2	A.D.2.1 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001TALV
PP_001M6EQ	A.D.NmC2	A.D.NmC2 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001M6EQ
PP_001M6JF	A.D.NmC2	A.D.NmC2 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001M6JF
PP_001M6KD	A.D.NmC2	A.D.NmC2 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001M6KD
PP_001M6LB	A.D.NmC2	A.D.NmC2 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001M6LB
PP_001TA2Y	A.D.NmC2	A.D.3 + A.D.NmC2	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_39_A.D.NmC2_PP_001TA2Y
PP_001C7H1	A.D.4.NmC1	A.D.4.NmC1 + A.D.5.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001C7H1
PP_001C7JZ	A.D.4.NmC1	A.D.4.NmC1 + A.D.5.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001C7JZ
PP_001CNYQ	A.D.4.NmC1	A.D.2.2.1 + A.3.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CNYQ
PP_001C7KX	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001C7KX
PP_001C7LV	A.D.4.NmC1	A.D.4.NmC1 + A.D.5.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001C7LV
PP_001AD00	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AD00
PP_001CNZN	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CNZN
PP_001AD1Y	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AD1Y
PP_001CP0L	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CP0L
PP_001AD2W	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AD2W
PP_001CP1J	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CP1J
PP_001AD3U	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AD3U
PP_001CP2G	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CP2G
PP_001CP3E	A.D.4.NmC1	A.D.2.2.1 + A.3.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CP3E
PP_001ASNA	A.D.4.NmC1	A.D.2.2.1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001ASNA
PP_001AD4S	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AD4S
PP_001AD5Q	A.D.4.NmC1	A.D.4.NmC1 + A.D.5.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AD5Q
PP_001CP5A	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CP5A
PP_001ABRK	A.D.4.NmC1	A.D.4.NmC1 + A.D.5.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001ABRK
PP_001B9AG	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001B9AG
PP_001CP68	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CP68
PP_001AD6N	A.D.4.NmC1	A.D.4.NmC1 + A.D.5.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AD6N
PP_001AC1Z	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AC1Z
PP_001AC2X	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AC2X
PP_001AC3V	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AC3V
PP_001AC5R	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AC5R
PP_001CP76	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CP76
PP_001CP84	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001CP84
PP_001AC7M	A.D.4.NmC1	A.D.4.NmC1 + A.D.5.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AC7M
PP_001AQJL	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001AQJL
PP_001A37W	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001A37W
PP_001ACAF	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001ACAF
PP_001ACCB	A.D.4.NmC1	A.D.4.NmC1 + A.2.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001ACCB
PP_001B8E9	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001B8E9
PP_001A409	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001A409
PP_001A38U	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001A38U
PP_001B98L	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001B98L
PP_001LB55	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001LB55
PP_001B94U	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001B94U
PP_001B8J0	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001B8J0
PP_001B8KY	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001B8KY
PP_001H5ZU	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001H5ZU
PP_001LB63	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001LB63
PP_001LB71	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001LB71
PP_001LB8Z	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001LB8Z
PP_001LB9X	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001LB9X
PP_001B2BM	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001B2BM
