genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PP_002L05F	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002L05F
PP_002MQF3	B.D.E.3	B.D.E.3 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002MQF3
PP_002VUAT	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002VUAT
PP_002MQ3T	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002MQ3T
PP_002MQAD	B.D.E.3	B.D.E.3 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002MQAD
PP_002VTVP	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002VTVP
PP_002VTWM	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002VTWM
PP_002VTXK	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002VTXK
PP_002VTYH	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002VTYH
PP_002VTZF	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002VTZF
PP_002VU1B	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002VU1B
PP_002VTTT	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002VTTT
PP_002VU29	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002VU29
PP_002MKBG	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002MKBG
PP_002MKAJ	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002MKAJ
PP_002MJJ2	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002MJJ2
PP_002P380	B.D.E.3	B.D.E.3 + B.D + B.D.E.3	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002P380
PP_002P3CS	B.D.E.3	B.D.E.3 + B.D + B.D.E.3	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002P3CS
PP_002RP98	B.D.E.3	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002RP98
PP_002RPD0	B.D.E.3	B.D.E.3 + B.D.E.3	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_16_B.D.E.3_PP_002RPD0
PP_002VP0J	B.D.E.4	B.D.E.1 + B.D.E.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_17_B.D.E.4_PP_002VP0J
PP_002KSUC	B.D.4.1.2	B.D.E.5 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_18_B.D.4.1.2_PP_002KSUC
PP_002KXF0	B.D.4.1.2	B.D.E.5 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_18_B.D.4.1.2_PP_002KXF0
PP_002KXGY	B.D.4.1.2	B.D.E.5 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_18_B.D.4.1.2_PP_002KXGY
PP_002KSX6	B.D.4.1.2	B.D.E.5 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_18_B.D.4.1.2_PP_002KSX6
PP_0023E52	B.D.4.1.2	B.D.E.5 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_18_B.D.4.1.2_PP_0023E52
PP_00241U0	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_00241U0
PP_0025H8P	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_0025H8P
PP_002MGMY	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MGMY
PP_002SQME	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002SQME
PP_002MFEE	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MFEE
PP_002MHXB	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MHXB
PP_002MF32	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MF32
PP_002MF5Y	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MF5Y
PP_002MFH7	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MFH7
PP_002MHWD	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MHWD
PP_002MJ21	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MJ21
PP_002MF08	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MF08
PP_0027V0P	B.D.4.1	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_0027V0P
PP_002MEWG	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MEWG
PP_002MHVF	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MHVF
PP_002MF8S	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MF8S
PP_002MM2Y	B.D.4.1	B.D.4.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MM2Y
PP_002MF16	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MF16
PP_002MHTK	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MHTK
PP_002MM10	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MM10
PP_002MF24	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MF24
PP_002MHUH	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MHUH
PP_002MHY9	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MHY9
PP_002MF6W	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MF6W
PP_002MHH5	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MHH5
PP_002MKDC	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MKDC
PP_002N41F	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002N41F
PP_002MF7U	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MF7U
PP_002MGDF	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MGDF
PP_002MGCH	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002MGCH
PP_002KZKP	B.D.4.1	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002KZKP
PP_00233T2	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_00233T2
PP_0023C9W	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_0023C9W
PP_0023CFJ	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_0023CFJ
PP_0023F51	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_0023F51
PP_0024286	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_0024286
PP_00242B0	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_00242B0
PP_00242KH	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_00242KH
PP_00242MD	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_00242MD
PP_00242WV	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_00242WV
PP_002435B	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002435B
PP_00273GH	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_00273GH
PP_00273L8	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_00273L8
PP_00273YJ	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_00273YJ
PP_0027438	B.D.4.1	B.D.4.1.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_0027438
PP_002S1UP	B.D.4.1	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002S1UP
PP_002Y9ZT	B.D.4.1	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_19_B.D.4.1_PP_002Y9ZT
PP_0022LJ5	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LJ5
PP_0022XKS	B.D.NmC1	B.D.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022XKS
PP_0022LL1	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LL1
PP_0022XLQ	B.D.NmC1	B.D.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022XLQ
PP_0022LBL	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LBL
PP_0022LCJ	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LCJ
PP_0022XMN	B.D.NmC1	B.D.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022XMN
PP_0022LEE	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LEE
PP_0022LNX	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LNX
PP_0022XHW	B.D.NmC1	B.D.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022XHW
PP_0022LPV	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LPV
PP_0022XNL	B.D.NmC1	B.D.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022XNL
PP_00226UZ	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_00226UZ
PP_00226WV	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_00226WV
PP_00227MC	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_00227MC
PP_00227T0	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_00227T0
PP_0024C60	B.D.NmC1	B.D.E.3 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024C60
PP_0024CAS	B.D.NmC1	B.D.NmC1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024CAS
PP_0024CBQ	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024CBQ
PP_0026WJM	B.D.NmC1	B.D.NmC1 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WJM
PP_0026WKK	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WKK
PP_0026WLH	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WLH
PP_0026WMF	B.D.NmC1	B.D.NmC1 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WMF
PP_0026WND	B.D.NmC1	B.D.NmC1 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WND
PP_0026WPB	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WPB
PP_0022SH1	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SH1
PP_0022SPP	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SPP
PP_0022YE2	B.D.NmC1	B.D.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022YE2
PP_0022YJT	B.D.NmC1	B.D.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022YJT
PP_0022YLP	B.D.NmC1	B.D.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022YLP
PP_0022LQT	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LQT
PP_0022LRR	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LRR
PP_0022LTM	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LTM
PP_0022LUK	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022LUK
PP_0022CAW	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022CAW
PP_0022CBU	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022CBU
PP_0022CCS	B.D.NmC1	B.D.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022CCS
PP_0022SQM	B.D.NmC1	B.D.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SQM
PP_0022KPW	B.D.NmC1	B.D.E.3 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022KPW
PP_0022KQU	B.D.NmC1	B.D.E.3 + B.D.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022KQU
PP_0022KRS	B.D.NmC1	B.D.3 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022KRS
PP_0022YQF	B.D.NmC1	B.D.NmC1 + B.D.2 + B.D.NmC1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022YQF
PP_0022YRD	B.D.NmC1	B.D.NmC1 + B.D.2 + B.D.NmC1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022YRD
PP_0022YSB	B.D.NmC1	B.D.NmC1 + B.D.2 + B.D.NmC1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022YSB
PP_0024BUQ	B.D.NmC1	B.D.E.3 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024BUQ
PP_0024BVN	B.D.NmC1	B.D.E.3 + B.D.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024BVN
PP_0024BZE	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024BZE
PP_0024C28	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024C28
PP_0026WQ9	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WQ9
PP_0026WR7	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WR7
PP_0026WS5	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WS5
PP_0026WT3	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WT3
PP_0026WU1	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WU1
PP_0026WVZ	B.D.NmC1	B.D.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0026WVZ
PP_0028246	B.D.NmC1	B.D.NmC1 + B.D.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0028246
PP_0022SSH	B.D.NmC1	B.D + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SSH
PP_0022SJZ	B.D.NmC1	B.D + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SJZ
PP_0022STF	B.D.NmC1	B.D + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022STF
PP_0023UNM	B.D.NmC1	B.D + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0023UNM
PP_0025QW5	B.D.NmC1	B.D + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0025QW5
PP_0025PX4	B.D.NmC1	B.D.E.3.NmC1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0025PX4
PP_00251FR	B.D.NmC1	B.D + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_00251FR
PP_0025QLR	B.D.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0025QLR
PP_0022YPH	B.D.NmC1	B.D.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022YPH
PP_0022SKX	B.D.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SKX
PP_0023A48	B.D.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0023A48
PP_0027FBF	B.D.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0027FBF
PP_0022SLV	B.D.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SLV
PP_0022SMT	B.D.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SMT
PP_0023A56	B.D.NmC1	B.D.E.3 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0023A56
PP_0022SNR	B.D.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SNR
PP_0027FCD	B.D.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0027FCD
PP_0022SVB	B.D.NmC1	B.D.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SVB
PP_0022SW9	B.D.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0022SW9
PP_0024385	B.D.NmC1	B.D.E.3 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024385
PP_00243A1	B.D.NmC1	B.D.E.3 + B.D.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_00243A1
PP_00249BT	B.D.NmC1	B.D.E.3 + B.D.NmC1 + B.D.E.3	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_00249BT
PP_0024ATT	B.D.NmC1	B.D.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024ATT
PP_0024AXK	B.D.NmC1	B.D.E.3 + B.D.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024AXK
PP_0024AYH	B.D.NmC1	B.D.E.3 + B.D.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024AYH
PP_0024AZF	B.D.NmC1	B.D.E.3 + B.D.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_20_B.D.NmC1_PP_0024AZF
